# dump
0.003,0.003,0.005,0.009,0.011,0.015,0.022,0.033,0.045,0.034,0.024,0.020,0.012,0.009,0.009,0.011,0.011,0.008,0.008,0.005,0.003,0.002,0.002,0.003,0.006,0.009,0.015,0.026,0.044,0.079,0.053,0.039,0.031,0.027,0.025,0.020,0.016,0.012,0.010,0.007,0.007,0.006,0.006,0.007,0.008,0.010,0.014,0.019,0.022,0.022,0.024,0.027,0.034,0.047,0.076,0.045,0.030,0.024,0.017,0.017,0.021,0.026,0.029,0.027,0.026,0.017,0.013,0.008,0.005,0.004,0.003,0.002,0.001,0.001,0.001,0.001,0.002,0.003,0.003,0.004,0.005,0.007,0.009,0.013,0.017,0.022,0.027,0.027,0.025,0.018,0.012,0.009,0.008,0.009,0.010,0.010,0.010,0.009,0.009,0.012,0.018,0.032,0.033,0.027,0.023,0.023,0.021,0.019,0.020,0.024,0.030,0.031,0.028,0.024,0.023,0.026,0.023,0.018,0.014,0.011,0.009,0.008,0.009,0.012,0.017,0.020,0.024,0.029
0.004,0.004,0.005,0.007,0.011,0.015,0.022,0.037,0.074,0.038,0.024,0.015,0.011,0.010,0.012,0.019,0.019,0.009,0.006,0.004,0.002,0.002,0.002,0.004,0.006,0.009,0.013,0.022,0.034,0.049,0.049,0.040,0.032,0.031,0.035,0.026,0.020,0.014,0.015,0.008,0.007,0.009,0.008,0.008,0.010,0.011,0.015,0.023,0.026,0.024,0.024,0.026,0.030,0.036,0.044,0.035,0.026,0.019,0.015,0.017,0.026,0.033,0.041,0.031,0.026,0.018,0.016,0.010,0.006,0.005,0.003,0.003,0.002,0.002,0.002,0.002,0.003,0.004,0.005,0.005,0.006,0.009,0.011,0.015,0.021,0.028,0.037,0.037,0.024,0.017,0.012,0.009,0.008,0.010,0.014,0.012,0.016,0.012,0.010,0.012,0.016,0.023,0.029,0.030,0.026,0.024,0.021,0.017,0.019,0.027,0.035,0.042,0.033,0.027,0.025,0.026,0.030,0.021,0.015,0.012,0.009,0.009,0.010,0.015,0.022,0.023,0.029,0.035
0.006,0.005,0.007,0.008,0.011,0.014,0.019,0.027,0.036,0.027,0.019,0.012,0.009,0.010,0.017,0.013,0.012,0.008,0.006,0.005,0.003,0.003,0.003,0.005,0.008,0.009,0.012,0.019,0.026,0.039,0.061,0.040,0.034,0.037,0.030,0.022,0.016,0.013,0.011,0.008,0.008,0.009,0.015,0.011,0.016,0.012,0.015,0.023,0.037,0.028,0.026,0.028,0.030,0.030,0.034,0.030,0.028,0.017,0.014,0.016,0.025,0.040,0.079,0.040,0.027,0.019,0.015,0.011,0.008,0.006,0.005,0.006,0.003,0.003,0.003,0.003,0.004,0.009,0.007,0.007,0.009,0.014,0.014,0.019,0.027,0.040,0.054,0.038,0.025,0.017,0.011,0.008,0.009,0.014,0.013,0.014,0.015,0.015,0.014,0.015,0.018,0.024,0.034,0.044,0.036,0.033,0.024,0.020,0.022,0.030,0.042,0.079,0.042,0.029,0.029,0.033,0.057,0.028,0.017,0.012,0.010,0.009,0.012,0.014,0.020,0.029,0.040,0.054
0.008,0.009,0.015,0.014,0.013,0.016,0.016,0.020,0.024,0.024,0.015,0.011,0.009,0.010,0.013,0.013,0.013,0.011,0.009,0.010,0.006,0.005,0.005,0.007,0.016,0.013,0.013,0.014,0.019,0.026,0.034,0.034,0.037,0.062,0.033,0.022,0.018,0.015,0.011,0.009,0.013,0.012,0.010,0.009,0.010,0.010,0.013,0.018,0.025,0.026,0.029,0.034,0.030,0.026,0.025,0.021,0.017,0.013,0.012,0.013,0.019,0.027,0.039,0.032,0.033,0.023,0.018,0.015,0.012,0.009,0.008,0.009,0.005,0.004,0.007,0.005,0.006,0.007,0.007,0.010,0.012,0.016,0.018,0.026,0.032,0.051,0.101,0.048,0.027,0.016,0.012,0.008,0.008,0.011,0.015,0.014,0.015,0.020,0.020,0.023,0.022,0.028,0.044,0.086,0.049,0.037,0.031,0.027,0.026,0.031,0.036,0.044,0.036,0.027,0.028,0.027,0.030,0.022,0.017,0.017,0.012,0.011,0.013,0.015,0.023,0.040,0.055,0.094
0.014,0.012,0.020,0.026,0.017,0.023,0.015,0.016,0.024,0.016,0.012,0.012,0.014,0.015,0.019,0.021,0.020,0.017,0.015,0.012,0.009,0.008,0.006,0.008,0.013,0.014,0.011,0.011,0.014,0.020,0.025,0.025,0.026,0.032,0.029,0.026,0.022,0.018,0.014,0.010,0.009,0.008,0.007,0.007,0.007,0.008,0.011,0.015,0.019,0.024,0.033,0.055,0.033,0.025,0.023,0.016,0.012,0.011,0.014,0.012,0.015,0.020,0.026,0.026,0.027,0.030,0.026,0.025,0.019,0.013,0.009,0.008,0.005,0.006,0.009,0.008,0.011,0.009,0.012,0.021,0.017,0.021,0.024,0.027,0.031,0.039,0.049,0.034,0.021,0.014,0.009,0.008,0.012,0.014,0.018,0.014,0.018,0.022,0.032,0.029,0.027,0.030,0.035,0.045,0.035,0.030,0.031,0.034,0.036,0.040,0.039,0.033,0.029,0.024,0.023,0.026,0.022,0.018,0.017,0.016,0.016,0.013,0.013,0.016,0.023,0.036,0.055,0.081
0.011,0.011,0.014,0.019,0.015,0.014,0.012,0.013,0.020,0.013,0.012,0.017,0.019,0.023,0.024,0.034,0.038,0.030,0.027,0.019,0.013,0.010,0.008,0.011,0.022,0.021,0.013,0.011,0.013,0.022,0.019,0.017,0.018,0.021,0.023,0.032,0.028,0.028,0.020,0.014,0.011,0.008,0.007,0.007,0.008,0.008,0.010,0.013,0.017,0.022,0.029,0.036,0.029,0.022,0.018,0.013,0.009,0.009,0.013,0.011,0.015,0.017,0.020,0.022,0.028,0.032,0.038,0.044,0.032,0.021,0.012,0.008,0.006,0.008,0.018,0.010,0.009,0.011,0.017,0.024,0.025,0.035,0.039,0.036,0.035,0.032,0.031,0.024,0.017,0.012,0.009,0.008,0.009,0.011,0.012,0.015,0.027,0.025,0.032,0.040,0.033,0.036,0.030,0.029,0.026,0.026,0.035,0.038,0.047,0.040,0.034,0.030,0.035,0.026,0.022,0.021,0.018,0.017,0.017,0.021,0.020,0.017,0.016,0.017,0.023,0.035,0.058,0.105
0.012,0.014,0.014,0.015,0.017,0.012,0.010,0.011,0.011,0.011,0.015,0.014,0.016,0.021,0.029,0.046,0.052,0.049,0.048,0.031,0.020,0.013,0.010,0.011,0.018,0.016,0.018,0.012,0.012,0.013,0.013,0.013,0.014,0.018,0.020,0.025,0.031,0.039,0.028,0.019,0.013,0.010,0.009,0.009,0.009,0.009,0.010,0.013,0.016,0.021,0.028,0.036,0.028,0.020,0.015,0.012,0.008,0.007,0.008,0.011,0.021,0.018,0.023,0.024,0.036,0.040,0.046,0.083,0.040,0.022,0.013,0.009,0.008,0.008,0.009,0.009,0.010,0.016,0.029,0.032,0.036,0.046,0.048,0.054,0.041,0.031,0.027,0.022,0.015,0.011,0.010,0.009,0.015,0.016,0.012,0.017,0.023,0.027,0.039,0.070,0.040,0.031,0.026,0.023,0.021,0.024,0.030,0.044,0.086,0.048,0.036,0.028,0.032,0.031,0.027,0.023,0.020,0.020,0.020,0.025,0.031,0.025,0.019,0.018,0.022,0.029,0.042,0.060
0.016,0.018,0.020,0.019,0.015,0.012,0.011,0.010,0.009,0.009,0.011,0.014,0.021,0.031,0.036,0.047,0.058,0.077,0.070,0.044,0.027,0.016,0.011,0.010,0.011,0.013,0.015,0.011,0.016,0.012,0.012,0.014,0.012,0.016,0.018,0.025,0.039,0.075,0.039,0.025,0.017,0.014,0.013,0.013,0.012,0.011,0.011,0.016,0.018,0.022,0.032,0.058,0.033,0.022,0.015,0.015,0.010,0.009,0.008,0.010,0.014,0.016,0.026,0.025,0.028,0.030,0.035,0.043,0.030,0.019,0.012,0.009,0.008,0.009,0.009,0.010,0.014,0.022,0.037,0.048,0.056,0.062,0.067,0.101,0.052,0.034,0.031,0.019,0.017,0.009,0.007,0.007,0.010,0.014,0.010,0.015,0.016,0.022,0.036,0.039,0.032,0.030,0.024,0.021,0.019,0.022,0.025,0.033,0.048,0.042,0.030,0.025,0.027,0.032,0.039,0.029,0.024,0.029,0.024,0.032,0.063,0.036,0.024,0.019,0.018,0.022,0.030,0.040
0.022,0.029,0.037,0.024,0.019,0.016,0.018,0.013,0.009,0.008,0.011,0.023,0.025,0.027,0.038,0.048,0.072,0.121,0.123,0.060,0.033,0.020,0.013,0.011,0.009,0.008,0.008,0.008,0.013,0.015,0.018,0.013,0.012,0.018,0.019,0.025,0.029,0.040,0.032,0.027,0.020,0.018,0.021,0.022,0.018,0.014,0.013,0.015,0.021,0.020,0.025,0.032,0.030,0.019,0.013,0.010,0.008,0.008,0.010,0.010,0.013,0.014,0.018,0.022,0.028,0.027,0.027,0.028,0.025,0.016,0.011,0.010,0.009,0.013,0.012,0.014,0.018,0.028,0.041,0.060,0.094,0.065,0.060,0.059,0.041,0.029,0.022,0.015,0.012,0.008,0.006,0.005,0.007,0.010,0.008,0.010,0.012,0.017,0.022,0.026,0.026,0.028,0.028,0.023,0.021,0.019,0.021,0.025,0.027,0.029,0.025,0.025,0.031,0.040,0.079,0.038,0.024,0.021,0.020,0.024,0.032,0.025,0.019,0.017,0.017,0.018,0.022,0.026
0.027,0.033,0.043,0.029,0.020,0.016,0.016,0.021,0.012,0.009,0.009,0.014,0.019,0.024,0.035,0.052,0.075,0.082,0.075,0.051,0.034,0.022,0.018,0.016,0.013,0.009,0.008,0.007,0.013,0.012,0.010,0.010,0.013,0.024,0.022,0.020,0.022,0.027,0.026,0.023,0.021,0.024,0.030,0.040,0.028,0.019,0.014,0.013,0.015,0.017,0.022,0.024,0.022,0.017,0.013,0.010,0.009,0.010,0.016,0.014,0.018,0.014,0.017,0.024,0.043,0.029,0.023,0.022,0.018,0.013,0.009,0.008,0.008,0.011,0.018,0.025,0.020,0.024,0.034,0.048,0.060,0.061,0.053,0.044,0.033,0.024,0.019,0.014,0.014,0.008,0.005,0.005,0.007,0.006,0.008,0.013,0.014,0.016,0.019,0.024,0.027,0.036,0.039,0.030,0.025,0.017,0.015,0.015,0.017,0.020,0.025,0.021,0.023,0.029,0.039,0.027,0.021,0.017,0.016,0.018,0.021,0.018,0.017,0.020,0.018,0.016,0.018,0.021
