# dump
0.072,0.013,0.035,0.003,0.012,0.033,0.012,0.026,0.038,0.010,0.014,0.042,0.078,0.061,0.047,0.094,0.087,0.076,0.064,0.041,0.045,0.069,0.077,0.073,0.048,0.081,0.012,0.063,0.035,0.056,0.082,0.046,0.056,0.020,0.047,0.052,0.044,0.026,0.051,0.076,0.061,0.076,0.064,0.016,0.072,0.046,0.061,0.023,0.038,0.038,0.042,0.025,0.027,0.028,0.097,0.022,0.018,0.005,0.018,0.019,0.079,0.073,0.036,0.092,0.041,0.011,0.050,0.056,0.037,0.054,0.077,0.076,0.051,0.029,0.039,0.047,0.045,0.035,0.046,0.028,0.020,0.039,0.036,0.017,0.021,0.041,0.062,0.057,0.037,0.012,0.044,0.023,0.018,0.019,0.037,0.063,0.042,0.040,0.042,0.039,0.024,0.030,0.150,0.042,0.074,0.031,0.011,0.165,0.146,0.107,0.107,0.072,0.033,0.107,0.015,0.006,0.021,0.028,0.007,0.004,0.004,0.032,0.030,0.072,0.024,0.040,0.062,0.123
0.132,0.046,0.031,0.047,0.026,0.027,0.023,0.025,0.026,0.018,0.017,0.021,0.029,0.034,0.036,0.045,0.063,0.041,0.036,0.054,0.038,0.041,0.043,0.038,0.037,0.064,0.034,0.046,0.063,0.078,0.070,0.052,0.047,0.036,0.041,0.043,0.041,0.039,0.048,0.050,0.073,0.072,0.054,0.061,0.064,0.060,0.055,0.043,0.044,0.042,0.040,0.034,0.034,0.039,0.055,0.062,0.025,0.019,0.022,0.028,0.048,0.069,0.063,0.069,0.069,0.037,0.046,0.048,0.045,0.045,0.039,0.042,0.060,0.038,0.038,0.041,0.040,0.040,0.037,0.032,0.030,0.035,0.033,0.029,0.032,0.040,0.046,0.043,0.034,0.027,0.033,0.032,0.032,0.034,0.041,0.048,0.048,0.050,0.048,0.040,0.044,0.043,0.072,0.063,0.051,0.065,0.032,0.043,0.067,0.056,0.055,0.061,0.064,0.105,0.052,0.033,0.028,0.026,0.020,0.020,0.023,0.031,0.034,0.040,0.038,0.058,0.060,0.015
0.136,0.055,0.035,0.031,0.054,0.034,0.031,0.027,0.025,0.022,0.024,0.028,0.030,0.032,0.037,0.042,0.055,0.034,0.027,0.039,0.032,0.033,0.037,0.034,0.030,0.030,0.034,0.044,0.068,0.082,0.063,0.049,0.070,0.042,0.042,0.043,0.040,0.042,0.044,0.038,0.037,0.043,0.066,0.077,0.053,0.053,0.058,0.060,0.061,0.050,0.043,0.039,0.039,0.043,0.050,0.062,0.034,0.030,0.032,0.035,0.040,0.049,0.083,0.077,0.057,0.049,0.049,0.053,0.058,0.053,0.040,0.040,0.058,0.039,0.038,0.040,0.043,0.088,0.044,0.036,0.037,0.064,0.037,0.035,0.037,0.040,0.040,0.037,0.032,0.029,0.032,0.034,0.032,0.032,0.035,0.044,0.050,0.044,0.041,0.038,0.040,0.042,0.052,0.054,0.050,0.048,0.038,0.036,0.048,0.039,0.060,0.060,0.050,0.050,0.048,0.043,0.032,0.029,0.031,0.032,0.032,0.034,0.079,0.039,0.049,0.045,0.043,0.014
0.109,0.084,0.064,0.038,0.056,0.054,0.051,0.034,0.030,0.029,0.031,0.026,0.025,0.032,0.056,0.048,0.035,0.028,0.025,0.029,0.036,0.036,0.041,0.041,0.035,0.032,0.038,0.047,0.059,0.080,0.054,0.042,0.063,0.062,0.062,0.060,0.045,0.041,0.040,0.034,0.034,0.040,0.065,0.061,0.049,0.048,0.044,0.044,0.047,0.061,0.046,0.042,0.043,0.048,0.067,0.055,0.044,0.046,0.047,0.047,0.047,0.049,0.060,0.070,0.059,0.055,0.059,0.084,0.057,0.049,0.053,0.053,0.061,0.044,0.044,0.047,0.048,0.053,0.068,0.048,0.046,0.067,0.043,0.038,0.038,0.039,0.037,0.033,0.031,0.031,0.033,0.034,0.030,0.027,0.028,0.033,0.037,0.038,0.039,0.039,0.041,0.044,0.049,0.053,0.048,0.047,0.039,0.040,0.042,0.035,0.056,0.049,0.034,0.028,0.027,0.029,0.043,0.030,0.034,0.029,0.027,0.027,0.034,0.050,0.038,0.037,0.036,0.017
0.050,0.061,0.068,0.040,0.040,0.043,0.056,0.043,0.042,0.039,0.034,0.024,0.022,0.053,0.057,0.034,0.029,0.029,0.027,0.030,0.058,0.038,0.036,0.037,0.036,0.039,0.047,0.054,0.058,0.077,0.048,0.037,0.040,0.048,0.055,0.069,0.057,0.043,0.066,0.036,0.036,0.042,0.083,0.054,0.058,0.051,0.042,0.038,0.042,0.063,0.044,0.042,0.044,0.048,0.058,0.082,0.055,0.049,0.045,0.043,0.042,0.042,0.045,0.054,0.054,0.055,0.073,0.065,0.071,0.062,0.066,0.060,0.050,0.049,0.057,0.058,0.055,0.057,0.071,0.057,0.052,0.059,0.053,0.044,0.039,0.037,0.034,0.031,0.031,0.033,0.035,0.034,0.029,0.027,0.027,0.029,0.034,0.043,0.045,0.044,0.045,0.048,0.051,0.054,0.046,0.038,0.037,0.028,0.027,0.030,0.043,0.041,0.027,0.021,0.020,0.024,0.044,0.032,0.035,0.026,0.022,0.023,0.026,0.033,0.032,0.033,0.033,0.033
0.028,0.056,0.054,0.073,0.046,0.050,0.072,0.059,0.039,0.030,0.025,0.020,0.018,0.023,0.031,0.032,0.034,0.035,0.036,0.055,0.034,0.033,0.033,0.036,0.038,0.040,0.046,0.052,0.053,0.066,0.054,0.071,0.045,0.035,0.035,0.047,0.040,0.055,0.063,0.038,0.037,0.041,0.068,0.092,0.064,0.056,0.047,0.043,0.043,0.064,0.042,0.039,0.039,0.043,0.052,0.068,0.054,0.047,0.043,0.042,0.042,0.041,0.041,0.044,0.047,0.076,0.053,0.055,0.053,0.047,0.050,0.068,0.046,0.051,0.043,0.041,0.043,0.067,0.070,0.063,0.052,0.047,0.046,0.056,0.040,0.034,0.032,0.031,0.032,0.035,0.038,0.036,0.032,0.029,0.028,0.033,0.042,0.063,0.055,0.049,0.051,0.055,0.055,0.054,0.044,0.032,0.027,0.025,0.029,0.032,0.034,0.036,0.024,0.018,0.018,0.020,0.027,0.050,0.038,0.026,0.021,0.022,0.025,0.027,0.025,0.025,0.028,0.038
0.065,0.065,0.068,0.062,0.060,0.063,0.078,0.060,0.041,0.029,0.022,0.018,0.017,0.020,0.026,0.033,0.041,0.045,0.054,0.057,0.036,0.035,0.036,0.041,0.043,0.041,0.041,0.046,0.049,0.057,0.047,0.096,0.052,0.033,0.031,0.038,0.034,0.038,0.041,0.039,0.040,0.042,0.045,0.052,0.070,0.068,0.065,0.058,0.050,0.046,0.064,0.037,0.036,0.039,0.045,0.052,0.055,0.052,0.050,0.047,0.046,0.045,0.043,0.041,0.040,0.049,0.054,0.056,0.053,0.053,0.054,0.078,0.060,0.065,0.042,0.032,0.035,0.056,0.043,0.058,0.066,0.045,0.046,0.057,0.039,0.032,0.030,0.031,0.033,0.037,0.042,0.041,0.036,0.036,0.034,0.052,0.051,0.046,0.045,0.052,0.058,0.064,0.060,0.052,0.042,0.033,0.027,0.029,0.035,0.030,0.030,0.034,0.024,0.018,0.017,0.019,0.022,0.054,0.038,0.028,0.022,0.023,0.025,0.023,0.020,0.019,0.022,0.029
0.103,0.085,0.081,0.055,0.074,0.076,0.066,0.057,0.047,0.037,0.028,0.022,0.021,0.022,0.027,0.038,0.049,0.058,0.041,0.036,0.034,0.035,0.036,0.039,0.041,0.039,0.038,0.042,0.051,0.064,0.042,0.063,0.071,0.062,0.037,0.033,0.038,0.045,0.049,0.049,0.050,0.052,0.052,0.052,0.056,0.053,0.054,0.051,0.046,0.046,0.041,0.036,0.035,0.038,0.042,0.041,0.040,0.039,0.044,0.051,0.052,0.049,0.042,0.037,0.036,0.045,0.057,0.053,0.048,0.070,0.049,0.086,0.082,0.047,0.076,0.039,0.044,0.054,0.044,0.052,0.070,0.046,0.047,0.058,0.044,0.035,0.034,0.037,0.039,0.041,0.046,0.046,0.047,0.087,0.040,0.056,0.037,0.034,0.037,0.045,0.051,0.053,0.055,0.050,0.041,0.040,0.033,0.031,0.029,0.026,0.028,0.032,0.024,0.018,0.017,0.018,0.020,0.026,0.038,0.040,0.027,0.025,0.025,0.021,0.018,0.016,0.014,0.002
0.031,0.059,0.055,0.050,0.080,0.063,0.067,0.063,0.056,0.050,0.040,0.033,0.031,0.033,0.037,0.048,0.058,0.059,0.039,0.033,0.034,0.035,0.035,0.036,0.037,0.038,0.042,0.047,0.094,0.049,0.039,0.043,0.063,0.042,0.041,0.038,0.046,0.047,0.050,0.052,0.052,0.049,0.047,0.045,0.044,0.044,0.048,0.055,0.044,0.042,0.042,0.040,0.039,0.041,0.043,0.040,0.036,0.035,0.041,0.048,0.050,0.046,0.040,0.036,0.036,0.043,0.054,0.050,0.046,0.045,0.058,0.065,0.044,0.040,0.052,0.074,0.041,0.044,0.035,0.038,0.063,0.046,0.043,0.049,0.055,0.045,0.044,0.075,0.050,0.048,0.051,0.053,0.064,0.043,0.035,0.055,0.030,0.029,0.034,0.044,0.043,0.043,0.048,0.048,0.043,0.050,0.043,0.033,0.028,0.027,0.029,0.029,0.024,0.019,0.018,0.018,0.020,0.022,0.029,0.042,0.032,0.027,0.024,0.020,0.018,0.017,0.014,0.006
0.071,0.061,0.060,0.055,0.059,0.067,0.066,0.059,0.057,0.054,0.051,0.050,0.048,0.050,0.050,0.045,0.047,0.047,0.041,0.038,0.040,0.038,0.036,0.037,0.042,0.041,0.047,0.042,0.043,0.042,0.042,0.046,0.064,0.056,0.056,0.047,0.042,0.044,0.051,0.077,0.068,0.049,0.048,0.045,0.042,0.042,0.047,0.058,0.042,0.039,0.041,0.044,0.046,0.046,0.044,0.043,0.039,0.038,0.041,0.046,0.047,0.044,0.040,0.037,0.039,0.046,0.057,0.055,0.049,0.048,0.052,0.048,0.042,0.045,0.047,0.048,0.043,0.041,0.036,0.041,0.063,0.051,0.048,0.049,0.055,0.041,0.038,0.063,0.044,0.054,0.061,0.072,0.107,0.044,0.032,0.056,0.027,0.027,0.035,0.043,0.040,0.042,0.049,0.050,0.045,0.046,0.072,0.046,0.042,0.036,0.030,0.028,0.024,0.020,0.018,0.018,0.019,0.021,0.024,0.032,0.044,0.030,0.023,0.020,0.019,0.019,0.021,0.023
