# dump
0.085,0.053,0.043,0.044,0.063,0.013,0.068,0.048,0.102,0.107,0.098,0.055,0.037,0.016,0.039,0.050,0.090,0.017,0.017,0.009,0.033,0.005,0.012,0.058,0.034,0.055,0.034,0.044,0.052,0.083,0.069,0.063,0.019,0.070,0.069,0.079,0.049,0.065,0.043,0.057,0.098,0.110,0.085,0.102,0.078,0.108,0.103,0.119,0.108,0.067,0.073,0.063,0.081,0.042,0.047,0.031,0.094,0.047,0.071,0.057,0.065,0.093,0.067,0.064,0.052,0.014,0.038,0.030,0.031,0.033,0.060,0.047,0.035,0.050,0.055,0.132,0.067,0.092,0.044,0.050,0.020,0.021,0.048,0.035,0.081,0.093,0.044,0.082,0.033,0.082,0.056,0.084,0.056,0.147,0.057,0.082,0.119,0.095,0.098,0.095,0.090,0.087,0.066,0.083,0.083,0.066,0.075,0.071,0.076,0.078,0.070,0.095,0.016,0.042,0.030,0.054,0.085,0.048,0.088,0.083,0.103,0.064,0.050,0.029,0.075,0.059,0.051,0.007
0.077,0.062,0.047,0.041,0.044,0.040,0.051,0.048,0.051,0.063,0.092,0.099,0.085,0.072,0.056,0.055,0.031,0.024,0.022,0.021,0.026,0.021,0.027,0.048,0.056,0.056,0.046,0.046,0.053,0.061,0.055,0.052,0.070,0.051,0.053,0.071,0.067,0.063,0.071,0.096,0.095,0.079,0.078,0.081,0.079,0.083,0.078,0.072,0.070,0.079,0.060,0.052,0.051,0.040,0.044,0.063,0.065,0.055,0.058,0.055,0.058,0.063,0.054,0.047,0.041,0.038,0.057,0.058,0.059,0.063,0.044,0.070,0.070,0.088,0.074,0.077,0.060,0.070,0.081,0.078,0.066,0.060,0.065,0.061,0.064,0.065,0.055,0.062,0.057,0.074,0.077,0.084,0.078,0.090,0.069,0.072,0.083,0.110,0.094,0.073,0.089,0.093,0.053,0.078,0.059,0.053,0.052,0.070,0.050,0.051,0.065,0.077,0.057,0.058,0.057,0.065,0.066,0.056,0.061,0.076,0.086,0.052,0.039,0.040,0.052,0.072,0.035,0.006
0.025,0.048,0.050,0.042,0.041,0.044,0.049,0.048,0.046,0.050,0.056,0.066,0.076,0.060,0.052,0.050,0.037,0.055,0.028,0.027,0.028,0.029,0.036,0.057,0.080,0.052,0.053,0.048,0.050,0.049,0.045,0.044,0.048,0.053,0.056,0.068,0.074,0.082,0.065,0.080,0.068,0.068,0.066,0.064,0.058,0.057,0.067,0.056,0.057,0.078,0.080,0.050,0.047,0.045,0.054,0.094,0.063,0.057,0.056,0.055,0.055,0.052,0.045,0.039,0.066,0.053,0.047,0.043,0.041,0.038,0.037,0.040,0.044,0.053,0.056,0.069,0.081,0.085,0.083,0.064,0.058,0.055,0.060,0.064,0.065,0.088,0.065,0.066,0.066,0.072,0.077,0.079,0.076,0.072,0.064,0.063,0.066,0.071,0.076,0.089,0.071,0.067,0.073,0.075,0.072,0.085,0.070,0.067,0.044,0.046,0.067,0.085,0.074,0.064,0.062,0.065,0.064,0.059,0.055,0.055,0.058,0.050,0.044,0.043,0.047,0.046,0.052,0.007
0.061,0.054,0.048,0.041,0.040,0.045,0.048,0.051,0.051,0.053,0.051,0.047,0.056,0.047,0.039,0.040,0.073,0.036,0.030,0.031,0.032,0.034,0.040,0.064,0.081,0.057,0.057,0.049,0.046,0.043,0.040,0.040,0.045,0.056,0.063,0.059,0.059,0.067,0.064,0.071,0.060,0.059,0.057,0.050,0.043,0.040,0.044,0.064,0.072,0.053,0.052,0.052,0.054,0.057,0.075,0.123,0.093,0.063,0.060,0.063,0.065,0.055,0.046,0.042,0.064,0.059,0.049,0.047,0.050,0.048,0.041,0.040,0.043,0.048,0.055,0.068,0.055,0.061,0.054,0.054,0.056,0.055,0.063,0.064,0.063,0.067,0.094,0.083,0.071,0.071,0.074,0.075,0.073,0.068,0.063,0.059,0.059,0.062,0.063,0.072,0.052,0.047,0.059,0.064,0.052,0.086,0.097,0.070,0.056,0.055,0.065,0.079,0.089,0.077,0.067,0.067,0.064,0.061,0.081,0.055,0.054,0.049,0.046,0.047,0.055,0.057,0.057,0.011
0.054,0.053,0.053,0.049,0.047,0.049,0.052,0.054,0.047,0.043,0.039,0.037,0.043,0.055,0.042,0.035,0.037,0.031,0.031,0.032,0.035,0.040,0.047,0.074,0.097,0.080,0.061,0.049,0.044,0.040,0.039,0.040,0.045,0.057,0.076,0.066,0.064,0.075,0.079,0.070,0.063,0.059,0.051,0.041,0.035,0.033,0.035,0.042,0.072,0.049,0.052,0.057,0.064,0.074,0.092,0.119,0.083,0.084,0.070,0.088,0.091,0.073,0.060,0.054,0.058,0.085,0.063,0.055,0.047,0.050,0.047,0.046,0.049,0.054,0.061,0.061,0.061,0.067,0.055,0.057,0.060,0.060,0.066,0.061,0.059,0.062,0.088,0.101,0.075,0.067,0.068,0.068,0.068,0.068,0.068,0.062,0.058,0.057,0.060,0.068,0.050,0.042,0.044,0.067,0.053,0.071,0.081,0.060,0.050,0.050,0.059,0.075,0.084,0.105,0.073,0.089,0.060,0.056,0.060,0.078,0.070,0.064,0.058,0.053,0.044,0.045,0.057,0.009
0.044,0.048,0.046,0.051,0.059,0.062,0.065,0.062,0.052,0.038,0.034,0.033,0.035,0.041,0.042,0.037,0.034,0.031,0.030,0.033,0.041,0.055,0.061,0.071,0.084,0.057,0.056,0.052,0.047,0.042,0.039,0.041,0.049,0.064,0.092,0.079,0.073,0.071,0.064,0.065,0.067,0.057,0.045,0.036,0.032,0.032,0.035,0.041,0.046,0.049,0.055,0.058,0.059,0.073,0.066,0.067,0.068,0.092,0.091,0.089,0.093,0.107,0.085,0.058,0.050,0.066,0.066,0.054,0.045,0.050,0.056,0.058,0.062,0.066,0.073,0.069,0.067,0.065,0.060,0.062,0.062,0.065,0.068,0.058,0.055,0.054,0.068,0.091,0.071,0.063,0.061,0.060,0.061,0.064,0.070,0.068,0.063,0.059,0.059,0.066,0.052,0.045,0.043,0.051,0.085,0.059,0.069,0.064,0.055,0.054,0.066,0.078,0.070,0.071,0.085,0.064,0.059,0.059,0.061,0.053,0.047,0.068,0.041,0.039,0.036,0.041,0.065,0.076
0.050,0.039,0.035,0.040,0.050,0.054,0.055,0.056,0.073,0.041,0.033,0.031,0.031,0.032,0.035,0.039,0.040,0.034,0.033,0.037,0.046,0.052,0.049,0.053,0.075,0.044,0.046,0.051,0.051,0.046,0.041,0.044,0.058,0.061,0.083,0.096,0.094,0.065,0.058,0.061,0.057,0.048,0.039,0.034,0.033,0.036,0.042,0.049,0.051,0.051,0.050,0.049,0.051,0.065,0.057,0.085,0.092,0.090,0.089,0.078,0.087,0.117,0.098,0.064,0.053,0.067,0.071,0.062,0.057,0.060,0.065,0.068,0.076,0.083,0.089,0.070,0.065,0.072,0.065,0.090,0.070,0.072,0.065,0.052,0.047,0.049,0.064,0.069,0.068,0.070,0.088,0.062,0.059,0.058,0.062,0.065,0.069,0.066,0.061,0.063,0.054,0.050,0.049,0.055,0.065,0.055,0.063,0.070,0.061,0.063,0.080,0.080,0.067,0.063,0.065,0.067,0.068,0.073,0.067,0.060,0.059,0.037,0.034,0.034,0.034,0.042,0.061,0.062
0.028,0.033,0.031,0.034,0.041,0.045,0.043,0.045,0.065,0.039,0.032,0.030,0.027,0.026,0.027,0.032,0.040,0.040,0.038,0.039,0.039,0.040,0.042,0.047,0.043,0.038,0.041,0.050,0.055,0.054,0.049,0.050,0.063,0.067,0.075,0.085,0.088,0.056,0.055,0.053,0.048,0.043,0.039,0.036,0.037,0.040,0.044,0.047,0.047,0.047,0.045,0.046,0.050,0.060,0.055,0.062,0.092,0.108,0.084,0.079,0.077,0.088,0.073,0.067,0.062,0.081,0.064,0.068,0.068,0.066,0.065,0.075,0.085,0.090,0.097,0.079,0.085,0.100,0.084,0.098,0.068,0.068,0.062,0.047,0.041,0.042,0.049,0.060,0.061,0.066,0.075,0.100,0.077,0.058,0.058,0.059,0.060,0.062,0.064,0.062,0.054,0.052,0.054,0.065,0.056,0.054,0.063,0.074,0.071,0.079,0.094,0.079,0.065,0.056,0.054,0.058,0.052,0.054,0.044,0.034,0.032,0.032,0.034,0.035,0.038,0.051,0.061,0.062
0.112,0.051,0.035,0.036,0.038,0.037,0.035,0.038,0.063,0.039,0.033,0.028,0.024,0.023,0.024,0.029,0.038,0.038,0.033,0.033,0.033,0.037,0.042,0.049,0.042,0.038,0.040,0.048,0.059,0.062,0.063,0.064,0.069,0.053,0.055,0.061,0.083,0.058,0.055,0.050,0.046,0.043,0.040,0.038,0.040,0.040,0.040,0.041,0.042,0.043,0.044,0.047,0.056,0.061,0.063,0.072,0.089,0.092,0.087,0.104,0.094,0.091,0.066,0.070,0.063,0.091,0.072,0.081,0.072,0.069,0.076,0.089,0.098,0.103,0.123,0.114,0.099,0.081,0.088,0.089,0.088,0.067,0.063,0.046,0.039,0.037,0.038,0.045,0.054,0.054,0.060,0.087,0.079,0.076,0.081,0.056,0.058,0.066,0.061,0.060,0.060,0.062,0.075,0.073,0.056,0.056,0.063,0.076,0.088,0.101,0.095,0.075,0.061,0.054,0.053,0.052,0.046,0.045,0.048,0.036,0.032,0.033,0.035,0.038,0.045,0.055,0.078,0.063
0.063,0.050,0.043,0.041,0.038,0.034,0.033,0.036,0.066,0.039,0.031,0.025,0.022,0.022,0.026,0.032,0.037,0.035,0.031,0.031,0.035,0.042,0.049,0.054,0.046,0.041,0.041,0.042,0.045,0.048,0.074,0.071,0.054,0.048,0.050,0.056,0.073,0.055,0.054,0.049,0.046,0.043,0.041,0.040,0.040,0.038,0.037,0.038,0.039,0.041,0.042,0.046,0.058,0.077,0.071,0.075,0.084,0.079,0.076,0.072,0.069,0.069,0.071,0.073,0.068,0.090,0.069,0.081,0.070,0.070,0.080,0.095,0.102,0.129,0.137,0.140,0.110,0.097,0.082,0.090,0.067,0.072,0.065,0.048,0.040,0.037,0.033,0.035,0.040,0.043,0.050,0.072,0.059,0.050,0.051,0.053,0.056,0.062,0.066,0.056,0.083,0.080,0.063,0.061,0.056,0.056,0.058,0.068,0.091,0.089,0.090,0.074,0.060,0.057,0.056,0.050,0.044,0.043,0.058,0.045,0.041,0.040,0.040,0.046,0.070,0.076,0.051,0.056
