# dump
0.014,0.075,0.035,0.075,0.021,0.022,0.011,0.009,0.035,0.018,0.035,0.031,0.040,0.075,0.075,0.036,0.028,0.055,0.034,0.002,0.003,0.018,0.020,0.015,0.014,0.012,0.025,0.008,0.004,0.547,0.020,0.021,0.022,0.002,0.004,0.035,0.011,0.037,0.034,0.033,0.024,0.035,0.075,0.075,0.058,0.018,0.075,0.040,0.075,0.064,0.052,0.054,0.066,0.022,0.791,0.006,0.075,0.075,0.075,0.071,0.069,0.014,0.015,0.075,0.075,0.040,0.072,0.027,0.069,0.063,0.064,0.075,0.075,0.040,0.043,0.072,0.033,0.030,0.075,0.064,0.017,0.075,0.058,0.035,0.035,0.035,0.039,0.034,0.033,0.075,0.075,0.075,0.075,0.049,0.075,0.058,0.075,0.075,0.030,0.075,0.027,0.075,0.072,0.075,0.009,0.011,0.060,0.035,0.035,0.075,0.075,0.015,0.021,0.020,0.018,0.035,0.024,0.021,0.021,0.004,0.008,0.008,0.006,0.004,0.014,0.002,0.036,0.055
0.037,0.012,0.063,0.021,0.054,0.003,0.008,0.049,0.707,0.006,0.075,0.034,0.039,0.075,0.075,0.034,0.033,0.002,0.025,0.032,0.075,0.004,0.006,0.008,0.009,0.012,0.011,0.009,0.003,0.003,0.018,0.020,0.004,0.002,0.015,0.014,0.008,0.009,0.017,0.024,0.035,0.021,0.022,0.021,0.017,0.058,0.017,0.015,0.023,0.049,0.069,0.067,0.031,0.025,0.021,0.004,0.075,0.075,0.075,0.069,0.012,0.066,0.035,0.017,0.045,0.039,0.024,0.025,0.060,0.021,0.009,0.035,0.033,0.034,0.036,0.037,0.034,0.028,0.057,0.058,0.015,0.022,0.030,0.063,0.075,0.036,0.040,0.072,0.035,0.075,0.075,0.075,0.075,0.048,0.052,0.057,0.055,0.075,0.004,0.035,0.025,0.075,0.071,0.035,0.035,0.006,0.008,0.018,0.075,0.035,0.035,0.014,0.018,0.020,0.017,0.015,0.024,0.074,0.035,0.035,0.021,0.043,0.030,0.052,0.003,0.025,0.037,0.039
0.039,0.011,0.042,0.043,0.005,0.035,0.075,0.075,0.015,0.035,0.004,0.006,0.002,0.064,0.075,0.060,0.040,0.031,0.003,0.075,0.022,0.017,0.015,0.040,0.046,0.049,0.012,0.006,0.035,0.002,0.473,0.067,0.036,0.037,0.017,0.008,0.042,0.042,0.011,0.023,0.014,0.020,0.031,0.055,0.020,0.015,0.075,0.074,0.571,0.015,0.028,0.030,0.028,0.027,0.075,0.003,0.043,0.035,0.027,0.009,0.075,0.064,0.812,0.018,0.020,0.002,0.003,0.035,0.006,0.028,0.030,0.012,0.035,0.035,0.037,0.036,0.043,0.075,0.022,0.014,0.035,0.063,0.021,0.064,0.027,0.029,0.014,0.039,0.035,0.075,0.075,0.075,0.075,0.046,0.054,0.055,0.075,0.014,0.003,0.024,0.030,0.032,0.074,0.006,0.004,0.015,0.009,0.011,0.012,0.014,0.024,0.693,0.012,0.020,0.021,0.022,0.502,0.018,0.027,0.002,0.020,0.002,0.031,0.030,0.017,0.024,0.043,0.039
0.060,0.028,0.035,0.011,0.035,0.035,0.075,0.075,0.035,0.024,0.025,0.039,0.036,0.061,0.063,0.043,0.042,0.035,0.004,0.075,0.035,0.021,0.015,0.014,0.012,0.011,0.017,0.014,0.055,0.055,0.075,0.034,0.034,0.527,0.004,0.006,0.040,0.046,0.030,0.028,0.012,0.011,0.035,0.027,0.018,0.014,0.022,0.024,0.025,0.035,0.021,0.030,0.075,0.036,0.066,0.035,0.012,0.014,0.008,0.026,0.008,0.009,0.002,0.021,0.014,0.036,0.035,0.035,0.035,0.075,0.075,0.075,0.075,0.075,0.017,0.027,0.020,0.022,0.024,0.075,0.035,0.006,0.008,0.009,0.035,0.035,1.000,0.015,0.040,0.028,0.043,0.075,0.045,0.075,0.075,0.075,0.057,0.058,0.036,0.021,0.035,0.064,0.002,0.802,0.018,0.075,0.075,0.026,0.072,0.075,0.075,0.027,0.011,0.075,0.075,0.075,0.012,0.008,0.006,0.004,0.003,0.040,0.033,0.031,0.072,0.018,0.069,0.674
0.058,0.075,0.035,0.049,0.018,0.057,0.055,0.054,0.052,0.012,0.057,0.029,0.028,0.075,0.075,0.045,0.049,0.035,0.028,0.006,0.025,0.022,0.030,0.045,0.008,0.009,0.074,0.032,0.035,0.014,0.018,0.033,0.040,0.003,0.040,0.042,0.043,0.027,0.028,0.052,0.015,0.018,0.002,0.018,0.020,0.035,0.015,0.060,0.035,0.048,0.009,0.638,0.075,0.037,0.061,0.075,0.015,0.002,0.003,0.005,0.046,0.075,0.011,0.031,0.060,0.015,0.034,0.036,0.037,0.039,0.040,0.075,0.035,0.075,0.048,0.066,0.035,0.025,0.048,0.075,0.003,0.012,0.017,0.075,0.027,0.035,0.020,0.035,0.017,0.027,0.025,0.043,0.075,0.075,0.075,0.075,0.075,0.037,0.036,0.020,0.024,0.003,0.003,0.020,0.039,0.037,0.036,0.009,0.071,0.075,0.075,0.028,0.032,0.009,0.008,0.022,0.009,0.011,0.027,0.024,0.054,0.033,0.057,0.009,0.035,0.020,0.035,0.049
0.057,0.075,0.035,0.048,0.018,0.035,0.075,0.075,0.075,0.011,0.030,0.035,0.030,0.043,0.075,0.046,0.075,0.035,0.075,0.008,0.035,0.075,0.024,0.006,0.043,0.035,0.008,0.075,0.071,0.075,0.052,0.031,0.034,0.006,0.022,0.035,0.035,0.035,0.075,0.054,0.015,0.014,0.003,0.017,0.011,0.052,0.014,0.012,0.033,0.075,0.075,0.006,0.033,0.063,0.063,0.075,0.020,0.004,0.018,0.002,0.035,0.004,0.006,0.058,0.020,0.017,0.035,0.075,0.075,0.045,0.027,0.028,0.045,0.031,0.071,0.035,0.052,0.057,0.075,0.009,0.002,0.075,0.035,0.075,0.069,0.046,0.004,0.022,0.048,0.035,0.075,0.024,0.042,0.075,0.039,0.037,0.012,0.039,0.037,0.018,0.061,0.005,0.009,0.021,0.033,0.035,0.036,0.034,0.008,0.006,0.030,0.015,0.075,0.075,0.035,0.035,0.011,0.026,0.024,0.015,0.055,0.034,0.025,0.075,0.004,0.054,0.018,0.861
0.052,0.072,0.035,0.075,0.061,0.045,0.035,0.035,0.035,0.075,0.032,0.006,0.075,0.031,0.045,0.075,0.075,0.035,0.075,0.025,0.035,0.024,0.003,0.004,0.015,0.049,0.011,0.052,0.054,0.069,0.037,0.030,0.031,0.040,0.042,0.057,0.058,0.034,0.021,0.035,0.012,0.033,0.018,0.035,0.028,0.009,0.040,0.023,0.064,0.031,0.075,0.004,0.060,0.034,0.036,0.037,0.012,0.003,0.011,0.006,0.035,0.015,0.075,0.035,0.018,0.075,0.035,0.850,0.075,0.035,0.035,0.075,0.039,0.021,0.022,0.024,0.025,0.027,0.028,0.006,0.018,0.057,0.055,0.014,0.049,0.048,0.008,0.051,0.035,0.021,0.021,0.020,0.018,0.017,0.015,0.035,0.034,0.011,0.009,0.746,0.045,0.008,0.006,0.022,0.075,0.035,0.035,0.015,0.831,0.004,0.003,0.003,0.035,0.075,0.004,0.029,0.012,0.075,0.035,0.024,0.004,0.027,0.036,0.024,0.022,0.006,0.015,0.011
0.051,0.075,0.029,0.063,0.072,0.043,0.075,0.075,0.075,0.074,0.075,0.035,0.035,0.035,0.002,0.028,0.037,0.022,0.031,0.024,0.023,0.002,0.014,0.034,0.035,0.040,0.075,0.035,0.075,0.034,0.017,0.028,0.002,0.058,0.075,0.075,0.075,0.955,0.035,0.064,0.011,0.058,0.006,0.036,0.022,0.008,0.042,0.009,0.037,0.030,0.003,0.649,0.031,0.035,0.028,0.034,0.011,0.002,0.075,0.009,0.008,0.075,0.075,0.009,0.015,0.017,0.054,0.006,0.008,0.032,0.033,0.035,0.035,0.020,0.060,0.031,0.055,0.075,0.052,0.015,0.006,0.033,0.034,0.722,0.011,0.009,0.049,0.006,0.004,0.067,0.049,0.028,0.021,0.061,0.060,0.021,0.075,0.033,0.040,0.006,0.018,0.009,0.075,0.009,0.008,0.035,0.004,0.037,0.030,0.075,0.005,0.035,0.006,0.008,0.021,0.015,0.014,0.075,0.035,0.035,0.708,0.002,0.009,0.008,0.018,0.043,0.035,0.009
0.024,0.049,0.021,0.064,0.066,0.075,0.042,0.075,0.075,0.075,0.075,0.075,0.035,0.035,0.051,0.027,0.075,0.910,0.912,0.042,0.043,0.035,0.036,0.009,0.026,0.006,0.004,0.035,0.008,0.026,0.035,0.003,0.035,0.060,0.075,0.075,0.075,0.037,0.035,0.035,0.026,0.009,0.008,0.021,0.035,0.025,0.075,0.008,0.045,0.046,0.002,0.033,0.035,0.052,0.027,0.025,0.023,0.021,0.022,0.054,0.035,0.033,0.011,0.014,0.054,0.035,0.003,0.004,0.051,0.014,0.035,0.074,0.072,0.036,0.034,0.033,0.034,0.064,0.051,0.004,0.630,0.002,0.035,0.036,0.057,0.015,0.048,0.030,0.054,0.003,0.028,0.018,0.020,0.075,0.075,0.058,0.020,0.031,0.042,0.042,0.011,0.003,0.011,0.022,0.075,0.018,0.003,0.058,0.028,0.075,0.006,0.004,0.018,0.002,0.725,0.035,0.027,0.028,0.030,0.031,0.058,0.066,0.060,0.006,0.040,0.039,0.075,0.035
0.035,0.008,0.035,0.060,0.058,0.040,0.055,0.075,0.075,0.075,0.075,0.075,0.035,0.075,0.075,0.054,0.025,0.020,0.075,0.040,0.014,0.012,0.011,0.035,0.031,0.037,0.021,0.063,0.025,0.024,0.022,0.035,0.035,0.061,0.075,0.075,0.075,0.015,0.040,0.008,0.011,0.039,0.037,0.063,0.035,0.003,0.035,0.075,0.012,0.051,0.040,0.036,0.024,0.035,0.035,0.075,0.030,0.008,0.075,0.075,0.055,0.034,0.012,0.035,0.560,0.002,0.066,0.021,0.022,0.012,0.012,0.046,0.052,0.037,0.033,0.058,0.025,0.035,0.022,0.009,0.048,0.045,0.043,0.014,0.012,0.039,0.028,0.055,0.012,0.002,0.015,0.035,0.035,0.035,0.035,0.036,0.018,0.017,0.030,0.028,0.012,0.035,0.002,0.022,0.021,0.020,0.067,0.002,0.024,0.035,0.075,0.008,0.008,0.004,0.035,0.025,0.036,0.034,0.030,0.033,0.036,0.037,0.022,0.075,0.035,0.037,0.035,0.075
